id,seller_id,name,description,price,stock,category,image_url,created_at
299,19,"Sauce - Black Current, Dry Mix","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",28.94,65,Curb & Gutter,http://dummyimage.com/199x100.png/dddddd/000000,5/11/2024
300,12,Jolt Cola,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",45.15,49,Electrical and Fire Alarm,http://dummyimage.com/159x100.png/5fa2dd/ffffff,1/17/2025
301,44,Turkey - Ground. Lean,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",88.64,2,Landscaping & Irrigation,http://dummyimage.com/237x100.png/cc0000/ffffff,3/2/2025
302,10,Longos - Greek Salad,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",30.36,22,HVAC,http://dummyimage.com/135x100.png/ff4444/ffffff,12/28/2024
303,20,Ecolab - Ster Bac,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",55.22,24,Construction Clean and Final Clean,http://dummyimage.com/128x100.png/5fa2dd/ffffff,10/22/2024
304,22,Sobe - Cranberry Grapefruit,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",72.68,2,RF Shielding,http://dummyimage.com/137x100.png/5fa2dd/ffffff,7/24/2024
305,37,Juice - Propel Sport,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,94.95,84,Curb & Gutter,http://dummyimage.com/183x100.png/cc0000/ffffff,10/17/2024
306,32,"Jam - Strawberry, 20 Ml Jar","Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",12.17,23,Framing (Wood),http://dummyimage.com/243x100.png/cc0000/ffffff,1/18/2025
307,14,Coriander - Seed,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",8.28,32,Glass & Glazing,http://dummyimage.com/165x100.png/5fa2dd/ffffff,9/2/2024
308,26,Sesame Seed Black,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",13.01,76,Framing (Steel),http://dummyimage.com/187x100.png/dddddd/000000,12/30/2024
309,39,Lamb - Bones,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",50.12,83,Framing (Wood),http://dummyimage.com/173x100.png/5fa2dd/ffffff,8/17/2024
310,48,Soup - Verve - Chipotle Chicken,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,29.54,55,Waterproofing & Caulking,http://dummyimage.com/104x100.png/ff4444/ffffff,1/31/2025
311,4,"Pepper - Black, Whole","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",56.11,65,"Temp Fencing, Decorative Fencing and Gates",http://dummyimage.com/179x100.png/cc0000/ffffff,8/3/2024
312,29,"Beans - Black Bean, Dry","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",65.33,96,Glass & Glazing,http://dummyimage.com/135x100.png/ff4444/ffffff,8/17/2024
313,46,Lamb - Shoulder,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",88.99,83,Fire Sprinkler System,http://dummyimage.com/108x100.png/ff4444/ffffff,2/10/2025
314,18,Crackers - Graham,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",1.7,58,Framing (Wood),http://dummyimage.com/196x100.png/cc0000/ffffff,3/4/2025
315,47,"Pasta - Orzo, Dry",Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,37.79,85,Electrical and Fire Alarm,http://dummyimage.com/170x100.png/cc0000/ffffff,1/25/2025
316,31,Plums - Red,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,12.49,87,Curb & Gutter,http://dummyimage.com/147x100.png/ff4444/ffffff,5/13/2024
317,47,Praline Paste,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",37.41,28,Curb & Gutter,http://dummyimage.com/113x100.png/dddddd/000000,2/9/2025
318,10,Soup Knorr Chili With Beans,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",17.73,35,Marlite Panels (FED),http://dummyimage.com/127x100.png/5fa2dd/ffffff,1/29/2025
319,41,Pie Shell - 9,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",49.32,10,Hard Tile & Stone,http://dummyimage.com/225x100.png/dddddd/000000,8/14/2024
320,41,Cream - 10%,Fusce consequat. Nulla nisl. Nunc nisl.,68.15,77,Curb & Gutter,http://dummyimage.com/164x100.png/dddddd/000000,11/17/2024
321,2,"Pork - Tenderloin, Fresh","Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",11.09,41,"Temp Fencing, Decorative Fencing and Gates",http://dummyimage.com/170x100.png/cc0000/ffffff,10/11/2024
322,11,Wine - Barbera Alba Doc 2001,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",45.54,92,Termite Control,http://dummyimage.com/227x100.png/cc0000/ffffff,1/11/2025
323,10,"Wine - Red, Metus Rose","Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",40.83,93,Retaining Wall and Brick Pavers,http://dummyimage.com/187x100.png/dddddd/000000,9/9/2024
324,26,"Nut - Almond, Blanched, Ground","In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",1.76,71,Marlite Panels (FED),http://dummyimage.com/167x100.png/ff4444/ffffff,9/8/2024
325,30,Eggplant - Regular,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",74.56,44,HVAC,http://dummyimage.com/159x100.png/dddddd/000000,2/22/2025
326,27,"Wine - White, Cooking","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",29.97,6,Glass & Glazing,http://dummyimage.com/121x100.png/ff4444/ffffff,12/28/2024
327,1,Rabbit - Legs,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",94.92,86,Fire Sprinkler System,http://dummyimage.com/245x100.png/5fa2dd/ffffff,3/30/2025
328,6,Appetizer - Chicken Satay,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,60.49,35,Structural & Misc Steel Erection,http://dummyimage.com/238x100.png/5fa2dd/ffffff,7/22/2024
329,20,Wine - Gato Negro Cabernet,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,82.42,17,Framing (Wood),http://dummyimage.com/115x100.png/ff4444/ffffff,12/27/2024
330,32,"Carrots - Purple, Organic","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",69.07,18,Landscaping & Irrigation,http://dummyimage.com/103x100.png/ff4444/ffffff,9/14/2024
331,19,Blouse / Shirt / Sweater,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",17.94,22,Electrical and Fire Alarm,http://dummyimage.com/156x100.png/ff4444/ffffff,4/27/2024
332,11,Wine - Niagara Peninsula Vqa,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",68.1,32,Rebar & Wire Mesh Install,http://dummyimage.com/211x100.png/dddddd/000000,6/24/2024
333,21,Chocolate - Dark,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,35.88,73,EIFS,http://dummyimage.com/141x100.png/ff4444/ffffff,4/12/2025
334,26,Mushroom - Porcini Frozen,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",45.04,81,Roofing (Metal),http://dummyimage.com/177x100.png/5fa2dd/ffffff,4/12/2025
335,3,Bulgar,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",96.72,11,Wall Protection,http://dummyimage.com/248x100.png/cc0000/ffffff,7/15/2024
336,16,Lettuce - Belgian Endive,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",70.58,76,Structural & Misc Steel Erection,http://dummyimage.com/103x100.png/ff4444/ffffff,2/7/2025
337,17,"Oil - Olive, Extra Virgin",In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,50.76,54,Curb & Gutter,http://dummyimage.com/179x100.png/dddddd/000000,7/18/2024
338,17,Soup - Chicken And Wild Rice,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",45.49,86,Site Furnishings,http://dummyimage.com/108x100.png/dddddd/000000,6/10/2024
339,36,Ham - Cooked Italian,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",97.69,73,Drilled Shafts,http://dummyimage.com/204x100.png/5fa2dd/ffffff,5/5/2024
340,28,Chicken - Tenderloin,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",96.23,41,Epoxy Flooring,http://dummyimage.com/159x100.png/cc0000/ffffff,3/16/2025
341,31,Steampan Lid,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",32.71,57,Structural and Misc Steel (Fabrication),http://dummyimage.com/111x100.png/5fa2dd/ffffff,12/16/2024
342,15,"Wine - White, Cooking","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",38.32,86,Asphalt Paving,http://dummyimage.com/129x100.png/cc0000/ffffff,1/26/2025
343,4,Beer - Upper Canada Light,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,31.13,6,Soft Flooring and Base,http://dummyimage.com/113x100.png/dddddd/000000,7/12/2024
344,47,Filo Dough,Sed ante. Vivamus tortor. Duis mattis egestas metus.,95.05,77,Fire Protection,http://dummyimage.com/168x100.png/cc0000/ffffff,5/5/2024
345,10,Pork - Hock And Feet Attached,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",31.82,85,Framing (Wood),http://dummyimage.com/218x100.png/ff4444/ffffff,1/30/2025
346,30,Cake Slab,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",39.06,37,EIFS,http://dummyimage.com/210x100.png/cc0000/ffffff,4/18/2025
347,36,Cheese Cloth No 100,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",80.13,29,"Doors, Frames & Hardware",http://dummyimage.com/205x100.png/cc0000/ffffff,10/28/2024
348,36,Pie Box - Cello Window 2.5,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",22.57,18,Rebar & Wire Mesh Install,http://dummyimage.com/250x100.png/ff4444/ffffff,8/31/2024
